country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, May/June. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths225nq9.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2016",https://www.waeconline.org.ng/e-learning/Mathematics/maths225ns.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, May/June. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths225nw.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq1.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq10.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq11.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq12.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq13.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq2.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq3.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq4.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq5.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq6.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq7.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq8.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,GA,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mq9.html,Question page,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226ms.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (SC), 2017",https://www.waeconline.org.ng/e-learning/Mathematics/maths226mw.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq1.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq10.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq11.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq12.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq13.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq2.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq3.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq4.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq5.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq6.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq7.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq8.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nq9.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226ns.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2015",https://www.waeconline.org.ng/e-learning/Mathematics/maths226nw.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq1.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq10.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq11.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq12.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq13.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq2.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, August/June 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq3.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq4.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq5.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq8.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aq9.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227as.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC 2ND), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227aw.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq1.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq10.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq11.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq12.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq13.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, WASSCE (PC), 2018",https://www.waeconline.org.ng/e-learning/Mathematics/maths227jq2.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
