country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-231-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-231-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-232-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-232-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-232-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 233),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-233-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 233). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 233),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-233-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 233). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 233),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-233-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 233). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e1_sec-2_4.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e1_sec-3.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e1_sec-5.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e1_sec1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e2_sec-1_39d4923e8-6fb3-42da-8b50-e64644230bc2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e2_sec-2_4.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-e2_sec-5.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 241),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-241-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 241). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 243),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-243-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 243). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 243),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-243-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 243). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-sec1-2-251-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-sec1-2-251-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-sec1-2-251-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf32-251-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf32-251-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf32-251-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf33-251-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf33-251-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 251),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371-secf33-251-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 251). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec2-4-242-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec2-4-242-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec2-4-242-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec3-f32-242-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec5-242-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam II (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec5-242-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam ii, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_sec5-242-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Major Exam I (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_secf32-3-242-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 major exam i, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,numerical methods;approximation,A,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Numerical Methods — Final Exam (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math371_secf32-3-242-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH371 final exam, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Major Exam I (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-211-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 major exam i, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Final Exam (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-211-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 final exam, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Major Exam I (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-221-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 major exam i, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Major Exam II (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-221-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 major exam ii, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Final Exam (Term 221),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-221-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 final exam, term 221). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Major Exam I (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-231-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 major exam i, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,linear algebra;matrix factorization;data,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Learning from Data (Matrix Methods) — Major Exam II (Term 231),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math405-231-ex2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH405 major exam ii, term 231). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,game theory;optimization,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Applied Game Theory — Major Exam I (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math407-212-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH407 major exam i, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,game theory;optimization,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Applied Game Theory — Final Exam (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math407-212-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH407 final exam, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,game theory;optimization,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Applied Game Theory — Major Exam I (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math407-222-ex1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH407 major exam i, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,game theory;optimization,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Applied Game Theory — Final Exam (Term 222),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math407-222-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH407 final exam, term 222). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,abstract algebra;groups,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Abstract Algebra (Groups) — Major Exam I (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math423-211-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH423 major exam i, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,abstract algebra;groups,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Abstract Algebra (Groups) — Major Exam II (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math423-211-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH423 major exam ii, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,abstract algebra;groups,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Abstract Algebra (Groups) — Final Exam (Term 211),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math423-211-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH423 final exam, term 211). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Major Exam I (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-212-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 major exam i, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Major Exam II (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-212-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 major exam ii, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Final Exam (Term 212),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-212-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 final exam, term 212). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Major Exam I (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-242-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 major exam i, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Major Exam II (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-242-e2.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 major exam ii, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,DM,number theory;elementary number theory,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Number Theory — Final Exam (Term 242),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math427-242-fx.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH427 final exam, term 242). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
Saudi Arabia,EM,mathematics,B,University exam archive,KFUPM Department of Mathematics exam archive,https://math.kfupm.edu.sa/miscellaneous/exam,Mathematics — Major Exam I (Term 232),https://math.kfupm.edu.sa/docs/default-source/default-document-library/math432-232-e1.pdf,Exam,English,"Official KFUPM Department of Mathematics archive exam (MATH432 major exam i, term 232). PDF retrieved and text extracted: English questions verified. Hosted on math.kfupm.edu.sa.",Free public web resource,HTTP 200 · verified 2026-08-24,yes
